year_week,year_month,city,booking_id,created_datetime,request_start_datetime,request_end_datetime,member_id,member_age,member_gender,car_id,car_age,car_type,car_brand,car_model,car_insured_value
2022-17,2022-04,LGK,228271,4/30/2022 22:21:00,05/02/2022,05/03/2022,25851,34,male,33127,5,mpv,Toyota,AVANZA,10000
2022-14,2022-04,PGI,209754,04/08/2022,04/08/2022,04/11/2022,26089,27,male,3128,6,hatchback,Perodua,MYVI,30900
2022-15,2022-04,PGI,211766,04/11/2022,04/11/2022,04/12/2022,26089,27,male,3128,6,hatchback,Perodua,MYVI,30900
2022-15,2022-04,PGI,212529,04/12/2022,4/13/2022 16:30:00,4/13/2022 21:00:00,26089,27,male,3128,6,hatchback,Perodua,MYVI,30900
2022-14,2022-04,PGI,208065,04/05/2022,04/05/2022,04/06/2022,26089,27,male,22940,3,hatchback,Perodua,AXIA,27000
2022-14,2022-04,PGI,208344,04/06/2022,04/07/2022,04/07/2022,26089,27,male,22940,3,hatchback,Perodua,AXIA,27000
2022-04,2022-01,KV,169119,1/29/2022 23:38:02,1/30/2022 9:00:00,02/01/2022,26185,25,male,4298,4,mpv,Hyundai,STAREX,173000
2022-05,2022-02,KV,172848,02/05/2022,02/05/2022,02/06/2022,26185,25,male,21778,8,hatchback,Perodua,AXIA,16000
2022-05,2022-02,KV,172947,02/05/2022,02/06/2022,02/09/2022,27352,36,male,16726,2,sedan,Perodua,BEZZA,33000
2022-06,2022-02,KV,174561,02/09/2022,02/09/2022,02/11/2022,27352,36,male,16726,2,sedan,Perodua,BEZZA,33000
2022-04,2022-01,KV,167974,1/28/2022 11:08:37,1/28/2022 14:30:00,1/31/2022 12:00:00,27352,36,male,1556,5,sedan,Perodua,BEZZA,30000
2022-05,2022-01,KV,169845,1/31/2022 9:44:25,1/31/2022 15:30:00,02/01/2022,27352,36,male,1556,5,sedan,Perodua,BEZZA,30000
2022-17,2022-04,JB,223596,4/25/2022 15:34:17,4/26/2022 9:00:00,4/28/2022 9:00:00,27816,38,male,10981,7,mpv,Toyota,INNOVA,50000
2022-18,2022-05,KV,232841,05/07/2022,5/17/2022 20:30:00,5/24/2022 20:30:00,28103,44,male,1074,6,sedan,Proton,PERSONA,29000
2022-16,2022-04,PGI,216837,4/18/2022 15:20:55,05/02/2022,05/03/2022,28219,28,male,4203,9,coupe,Toyota,GT86,100000
2022-17,2022-04,PGI,226654,4/28/2022 22:52:14,05/03/2022,05/04/2022,28219,28,male,4203,9,coupe,Toyota,GT86,100000
2022-09,2022-03,KV,187167,03/04/2022,03/05/2022,03/06/2022,31510,39,male,21897,5,hatchback,BMW,120I,88000
2022-19,2022-05,KV,235652,05/11/2022,05/11/2022,05/12/2022,31579,35,female,27722,8,hatchback,Perodua,AXIA,25000
2022-13,2022-04,KV,207138,04/03/2022,04/05/2022,04/06/2022,31886,28,male,1305,7,pickup,Isuzu,D MAX 4X2,34000
2022-21,2022-05,KV,245939,5/23/2022 22:19:00,5/25/2022 9:00:00,5/26/2022 9:00:00,31886,28,male,9552,4,hatchback,Proton,IRIZ,30000
2022-01,2022-01,KV,155309,01/03/2022,01/08/2022,01/11/2022,32160,21,male,7369,5,mpv,Toyota,AVANZA,52000
2022-01,2022-01,KV,155311,01/03/2022,01/12/2022,1/15/2022 21:00:00,32160,21,male,7369,5,mpv,Toyota,AVANZA,52000
2022-02,2022-01,KV,160860,1/15/2022 9:29:10,1/16/2022 8:30:00,1/16/2022 22:00:00,32160,21,male,7369,5,mpv,Toyota,AVANZA,52000
2022-02,2022-01,KV,160861,1/15/2022 9:30:07,1/17/2022 8:30:00,1/20/2022 21:30:00,32160,21,male,7369,5,mpv,Toyota,AVANZA,52000
2022-03,2022-01,KV,161921,1/17/2022 9:46:35,1/21/2022 8:00:00,1/24/2022 23:30:00,32160,21,male,7369,5,mpv,Toyota,AVANZA,52000
2022-03,2022-01,KV,162012,1/17/2022 12:27:46,1/25/2022 8:30:00,1/28/2022 23:30:00,32160,21,male,7369,5,mpv,Toyota,AVANZA,52000
2022-04,2022-01,KV,166075,1/24/2022 21:24:19,1/29/2022 9:00:00,02/01/2022,32160,21,male,7369,5,mpv,Toyota,AVANZA,52000
2022-04,2022-01,KV,166161,1/25/2022 0:24:10,02/02/2022,02/05/2022,32160,21,male,7369,5,mpv,Toyota,AVANZA,52000
2022-04,2022-01,KV,168700,1/29/2022 12:47:12,02/06/2022,02/09/2022,32160,21,male,7369,5,mpv,Toyota,AVANZA,52000
2022-05,2022-02,KV,173230,02/06/2022,02/10/2022,02/12/2022,32160,21,male,7369,5,mpv,Toyota,AVANZA,52000
2022-05,2022-02,KV,173237,02/06/2022,2/13/2022 7:30:00,2/13/2022 23:30:00,32160,21,male,7369,5,mpv,Toyota,AVANZA,52000
2022-05,2022-02,KV,173240,02/06/2022,2/14/2022 7:00:00,2/17/2022 22:30:00,32160,21,male,7369,5,mpv,Toyota,AVANZA,52000
2022-06,2022-02,KV,176316,02/12/2022,2/18/2022 7:30:00,2/20/2022 22:30:00,32160,21,male,7369,5,mpv,Toyota,AVANZA,52000
2022-06,2022-02,KV,176318,02/12/2022,2/21/2022 8:30:00,2/24/2022 23:30:00,32160,21,male,7369,5,mpv,Toyota,AVANZA,52000
2022-07,2022-02,KV,179151,2/18/2022 18:12:51,2/25/2022 6:30:00,2/27/2022 22:00:00,32160,21,male,7369,5,mpv,Toyota,AVANZA,52000
2022-07,2022-02,KV,179196,2/18/2022 20:21:54,2/28/2022 7:30:00,03/03/2022,32160,21,male,7369,5,mpv,Toyota,AVANZA,52000
2022-08,2022-02,KV,184220,2/27/2022 23:04:48,03/04/2022,03/06/2022,32160,21,male,7369,5,mpv,Toyota,AVANZA,52000
2022-08,2022-02,KV,184224,2/27/2022 23:08:39,03/07/2022,03/09/2022,32160,21,male,7369,5,mpv,Toyota,AVANZA,52000
2022-08,2022-02,KV,184227,2/27/2022 23:10:22,03/10/2022,3/13/2022 23:00:00,32160,21,male,7369,5,mpv,Toyota,AVANZA,52000
2022-10,2022-03,KV,190420,03/10/2022,3/14/2022 8:00:00,3/16/2022 22:30:00,32160,21,male,7369,5,mpv,Toyota,AVANZA,52000
2022-10,2022-03,KV,190426,03/10/2022,3/17/2022 8:00:00,3/20/2022 21:30:00,32160,21,male,7369,5,mpv,Toyota,AVANZA,52000
2022-10,2022-03,KV,190427,03/10/2022,3/21/2022 7:30:00,3/23/2022 21:00:00,32160,21,male,7369,5,mpv,Toyota,AVANZA,52000
2022-12,2022-03,KV,197371,3/21/2022 0:46:38,3/25/2022 7:00:00,3/27/2022 22:00:00,32160,21,male,7369,5,mpv,Toyota,AVANZA,52000
2022-12,2022-03,KV,197378,3/21/2022 0:56:16,3/28/2022 7:30:00,3/30/2022 22:00:00,32160,21,male,7369,5,mpv,Toyota,AVANZA,52000
2022-12,2022-03,KV,200265,3/25/2022 10:53:12,3/31/2022 14:00:00,04/05/2022,32160,21,male,7369,5,mpv,Toyota,AVANZA,52000
2022-13,2022-03,KV,204950,3/31/2022 19:27:28,04/06/2022,04/08/2022,32160,21,male,7369,5,mpv,Toyota,AVANZA,52000
2022-13,2022-03,KV,204955,3/31/2022 19:33:13,04/09/2022,04/11/2022,32160,21,male,7369,5,mpv,Toyota,AVANZA,52000
2022-14,2022-04,KV,210277,04/09/2022,04/12/2022,4/15/2022 22:00:00,32160,21,male,7369,5,mpv,Toyota,AVANZA,52000
2022-15,2022-04,KV,214576,4/15/2022 13:18:16,4/16/2022 8:00:00,4/19/2022 22:00:00,32160,21,male,7369,5,mpv,Toyota,AVANZA,52000
2022-16,2022-04,KV,217923,4/19/2022 16:20:53,4/20/2022 8:00:00,4/23/2022 22:00:00,32160,21,male,7369,5,mpv,Toyota,AVANZA,52000
2022-16,2022-04,KV,217936,4/19/2022 16:32:15,4/24/2022 7:30:00,4/27/2022 22:30:00,32160,21,male,7369,5,mpv,Toyota,AVANZA,52000
2022-17,2022-04,KV,223771,4/25/2022 18:34:58,4/28/2022 6:30:00,05/01/2022,32160,21,male,7369,5,mpv,Toyota,AVANZA,52000
2022-17,2022-04,KV,223776,4/25/2022 18:37:50,05/02/2022,05/05/2022,32160,21,male,7369,5,mpv,Toyota,AVANZA,52000
2022-17,2022-04,KV,223788,4/25/2022 18:50:40,05/06/2022,05/10/2022,32160,21,male,7369,5,mpv,Toyota,AVANZA,52000
2022-19,2022-05,KV,234375,05/09/2022,05/11/2022,5/14/2022 21:00:00,32160,21,male,7369,5,mpv,Toyota,AVANZA,52000
2022-19,2022-05,KV,234376,05/09/2022,5/15/2022 6:00:00,5/17/2022 21:30:00,32160,21,male,7369,5,mpv,Toyota,AVANZA,52000
2022-20,2022-05,KV,241170,5/17/2022 18:11:14,5/18/2022 6:30:00,5/21/2022 21:00:00,32160,21,male,7369,5,mpv,Toyota,AVANZA,52000
2022-20,2022-05,KV,241172,5/17/2022 18:12:38,5/22/2022 8:00:00,5/25/2022 22:00:00,32160,21,male,7369,5,mpv,Toyota,AVANZA,52000
2022-20,2022-05,KV,241179,5/17/2022 18:18:34,5/26/2022 6:00:00,5/29/2022 23:00:00,32160,21,male,7369,5,mpv,Toyota,AVANZA,52000
2022-21,2022-05,KV,248795,5/27/2022 13:37:07,5/30/2022 6:00:00,06/03/2022,32160,21,male,7369,5,mpv,Toyota,AVANZA,52000
2022-21,2022-05,KV,248797,5/27/2022 13:40:13,06/04/2022,06/08/2022,32160,21,male,7369,5,mpv,Toyota,AVANZA,52000
2022-21,2022-05,KV,248799,5/27/2022 13:42:03,06/09/2022,06/12/2022,32160,21,male,7369,5,mpv,Toyota,AVANZA,52000
2022-16,2022-04,KV,217924,4/19/2022 16:21:06,05/01/2022,05/06/2022,32385,35,male,32845,8,sedan,Toyota,VIOS,39000
2022-04,2022-01,KV,168019,1/28/2022 12:08:02,1/29/2022 16:00:00,02/03/2022,32439,46,,27752,4,suv,Honda,HRV,89000
2022-22,2022-06,KV,253623,06/02/2022,06/04/2022,06/09/2022,32439,46,,27801,3,sedan,Toyota,VIOS,59000
2022-21,2022-05,KV,250114,5/29/2022 0:37:53,5/29/2022 12:00:00,5/31/2022 12:00:00,32439,46,,20386,3,sedan,Toyota,YARIS,75000
2022-04,2022-01,KV,166579,1/25/2022 21:23:52,1/30/2022 11:00:00,02/03/2022,32573,44,female,21214,7,hatchback,Perodua,MYVI,22000
2022-17,2022-04,KV,226292,4/28/2022 16:24:46,4/29/2022 16:30:00,05/04/2022,32573,44,female,2998,3,mpv,Perodua,ALZA,57000
2022-17,2022-04,KV,226386,4/28/2022 18:03:46,05/05/2022,05/06/2022,32573,44,female,17531,6,sedan,Proton,SAGA,27100
2022-25,2022-06,KV,267821,6/22/2022 19:03:36,6/25/2022 17:30:00,6/26/2022 17:00:00,32573,44,female,1642,5,mpv,Proton,ERTIGA,38000
2022-15,2022-04,KV,216138,4/17/2022 13:25:39,4/18/2022 23:30:00,4/19/2022 23:30:00,32577,25,male,29780,2,sedan,Proton,SAGA,31300
2022-10,2022-03,KV,192855,3/13/2022 22:20:59,04/10/2022,04/12/2022,32595,46,male,26924,8,mpv,Toyota,VELLFIRE,160000
2022-20,2022-05,KV,244752,5/22/2022 7:36:44,06/03/2022,06/05/2022,32595,46,male,26924,8,mpv,Toyota,VELLFIRE,160000
2022-24,2022-06,KV,264813,6/18/2022 10:13:18,6/26/2022 8:00:00,6/26/2022 22:00:00,32595,46,male,26924,8,mpv,Toyota,VELLFIRE,160000
2022-25,2022-06,KV,270299,6/26/2022 0:24:51,07/03/2022,07/03/2022,32595,46,male,26924,8,mpv,Toyota,VELLFIRE,160000
2022-24,2022-06,KV,264822,6/18/2022 10:27:34,07/08/2022,07/08/2022,32595,46,male,16974,8,mpv,Toyota,VELLFIRE,160000
2022-15,2022-04,KV,211566,04/11/2022,4/29/2022 9:00:00,05/07/2022,32595,46,male,22213,9,mpv,Toyota,VELLFIRE,136000
2022-04,2022-01,KV,167597,1/27/2022 18:21:15,1/29/2022 9:00:00,02/02/2022,32595,46,male,19279,7,mpv,Hyundai,STAREX,67000
2022-02,2022-01,KV,158997,01/11/2022,1/14/2022 9:00:00,1/18/2022 21:00:00,32595,46,male,27029,7,mpv,Toyota,VELLFIRE,198000
2022-25,2022-06,KV,265934,6/20/2022 0:09:01,07/11/2022,07/12/2022,32595,46,male,16975,9,mpv,Toyota,VELLFIRE,133000
2022-23,2022-06,KV,256443,06/06/2022,06/10/2022,06/12/2022,32595,46,male,14149,6,mpv,Toyota,VELLFIRE,170000
2022-24,2022-06,KV,263505,6/16/2022 16:03:11,6/19/2022 8:00:00,6/19/2022 21:00:00,32595,46,male,14149,6,mpv,Toyota,VELLFIRE,170000
2022-08,2022-02,KV,182379,2/25/2022 1:16:35,2/25/2022 9:30:00,2/25/2022 16:30:00,32705,39,female,239,12,hatchback,Perodua,MYVI,18000
2022-12,2022-03,KV,202174,3/27/2022 19:55:00,3/30/2022 18:00:00,3/31/2022 18:30:00,32714,28,male,1643,4,mpv,Toyota,ALPHARD,185300
2022-14,2022-04,IP,210446,04/09/2022,4/14/2022 17:00:00,4/15/2022 17:00:00,32942,47,male,26266,4,hatchback,Perodua,MYVI,43000
2022-15,2022-04,IP,214695,4/15/2022 15:57:12,4/15/2022 20:30:00,4/16/2022 17:00:00,32942,47,male,26266,4,hatchback,Perodua,MYVI,43000
2022-16,2022-04,IP,217967,4/19/2022 17:18:03,4/23/2022 12:00:00,4/24/2022 12:00:00,32942,47,male,26266,4,hatchback,Perodua,MYVI,43000
2022-03,2022-01,KV,162074,1/17/2022 14:19:28,1/21/2022 17:00:00,1/22/2022 17:00:00,33841,30,male,2038,6,hatchback,Perodua,MYVI,30000
2022-02,2022-01,KV,158636,01/10/2022,1/15/2022 9:30:00,1/16/2022 9:30:00,33841,30,male,23097,8,sedan,Nissan,ALMERA,27000
2022-01,2022-01,KV,157020,01/07/2022,01/07/2022,01/08/2022,33841,30,male,21280,6,sedan,Toyota,VIOS,47000
2022-04,2022-01,KV,166398,1/25/2022 15:49:46,1/28/2022 16:00:00,1/29/2022 16:00:00,33841,30,male,24097,12,hatchback,Hyundai,CITY,15000
2022-26,2022-06,KV,272300,6/28/2022 22:50:36,07/08/2022,07/11/2022,33852,38,male,4684,3,mpv,Hyundai,STAREX,141000
2022-18,2022-05,KV,233681,05/08/2022,05/12/2022,5/16/2022 12:00:00,34100,38,female,30206,1,sedan,Perodua,BEZZA,46000
2022-21,2022-05,KV,245836,5/23/2022 20:10:40,5/27/2022 12:00:00,5/29/2022 12:00:00,34100,38,female,28724,4,suv,Toyota,RUSH,69000
2022-26,2022-06,KV,272707,6/29/2022 14:46:18,07/01/2022,07/04/2022,34100,38,female,22809,2,sedan,Toyota,VIOS,89000
2022-20,2022-05,KV,243415,5/20/2022 14:22:55,5/22/2022 14:00:00,5/23/2022 14:00:00,34256,22,female,33735,11,hatchback,Perodua,MYVI,19000
2022-26,2022-06,KV,270978,6/27/2022 9:05:07,07/03/2022,07/04/2022,34256,22,female,24675,5,hatchback,Perodua,AXIA,24000
2022-21,2022-05,KV,249331,5/27/2022 23:30:23,6/17/2022 13:00:00,6/19/2022 20:00:00,35083,23,male,33515,5,sedan,Proton,SAGA,28000
2022-16,2022-04,KV,222802,4/24/2022 18:39:47,4/24/2022 22:00:00,4/25/2022 22:00:00,35192,24,male,27813,6,hatchback,Perodua,MYVI,30000
2022-09,2022-02,KV,184637,2/28/2022 17:18:39,03/04/2022,03/06/2022,35783,43,male,1506,3,mpv,Hyundai,STAREX,138000
2022-17,2022-04,LGK,224837,4/26/2022 20:55:44,4/27/2022 10:30:00,4/28/2022 10:30:00,35859,32,male,33580,4,sedan,Mercedes-Benz,CLA250,174000
2022-23,2022-06,KV,258623,06/09/2022,6/18/2022 12:00:00,6/19/2022 12:00:00,35933,31,male,28775,6,hatchback,MINI,MINI COOPER 5-TURER RHD,104000
2022-21,2022-05,KV,246477,5/24/2022 19:15:13,06/10/2022,06/12/2022,35933,31,male,31490,6,sedan,Mercedes-Benz,MERCEDES C350E AMG,143000
2022-10,2022-03,KV,192640,3/13/2022 15:22:56,3/17/2022 18:00:00,3/20/2022 18:00:00,35933,31,male,14149,6,mpv,Toyota,VELLFIRE,170000
2022-04,2022-01,KV,168593,1/29/2022 9:49:03,02/03/2022,02/06/2022,37666,23,male,17028,8,hatchback,Proton,SUPRIMA S PREMIUM,28000
2022-07,2022-02,KV,177064,2/14/2022 10:11:40,2/18/2022 21:00:00,2/21/2022 21:00:00,37666,23,male,26721,2,hatchback,Perodua,MYVI,52000
2022-20,2022-05,KV,244934,5/22/2022 13:07:28,5/29/2022 21:00:00,5/31/2022 21:00:00,37666,23,male,28543,3,hatchback,Perodua,MYVI,49500
2022-07,2022-02,KK,179733,2/19/2022 18:35:21,2/21/2022 9:00:00,2/23/2022 9:00:00,37681,27,male,27012,4,mpv,Hyundai,STAREX,125000
2022-25,2022-06,KV,267881,6/22/2022 20:21:19,6/25/2022 8:00:00,6/27/2022 8:00:00,38504,51,male,35616,3,hatchback,Perodua,MYVI,39000
2022-18,2022-05,KV,230997,05/05/2022,05/11/2022,5/15/2022 20:00:00,38623,30,female,18693,9,sedan,Hyundai,ELANTRA,40000
2022-13,2022-03,KV,204622,3/31/2022 13:01:22,04/06/2022,4/13/2022 14:00:00,38623,30,female,25155,11,sedan,Proton,INSPIRA,27800
2022-09,2022-02,KV,184310,2/28/2022 6:31:23,03/05/2022,03/08/2022,38623,30,female,1448,9,sedan,Honda,CITY,35000
2022-09,2022-02,KV,184579,2/28/2022 15:51:03,03/01/2022,03/04/2022,38623,30,female,1448,9,sedan,Honda,CITY,35000
2022-03,2022-01,KV,162351,1/17/2022 22:06:57,1/21/2022 9:00:00,1/27/2022 9:00:00,38623,30,female,1445,11,hatchback,Perodua,MYVI,22000
2022-10,2022-03,KV,190389,03/10/2022,03/10/2022,3/15/2022 18:00:00,38623,30,female,1445,11,hatchback,Perodua,MYVI,22000
2022-16,2022-04,KV,222851,4/24/2022 19:54:37,4/27/2022 10:30:00,4/28/2022 10:30:00,38623,30,female,1445,11,hatchback,Perodua,MYVI,22000
2022-22,2022-05,KV,250869,5/30/2022 6:14:46,5/31/2022 12:30:00,06/04/2022,38623,30,female,34026,11,sedan,Kia,FORTE,23000
2022-02,2022-01,KV,159722,1/13/2022 9:39:29,1/13/2022 16:00:00,1/13/2022 23:30:00,39195,35,male,14149,6,mpv,Toyota,VELLFIRE,170000
2022-02,2022-01,KV,160310,1/14/2022 9:42:01,1/14/2022 16:00:00,1/15/2022 9:00:00,39195,35,male,14149,6,mpv,Toyota,VELLFIRE,170000
2022-02,2022-01,KV,161086,1/15/2022 16:21:29,1/15/2022 23:00:00,1/16/2022 10:00:00,39195,35,male,14149,6,mpv,Toyota,VELLFIRE,170000
2022-02,2022-01,KV,161250,1/15/2022 21:55:38,1/16/2022 13:30:00,1/16/2022 23:30:00,39195,35,male,14149,6,mpv,Toyota,VELLFIRE,170000
2022-03,2022-01,KV,162355,1/17/2022 22:21:00,1/18/2022 12:00:00,1/18/2022 20:00:00,39195,35,male,14149,6,mpv,Toyota,VELLFIRE,170000
2021-52,2022-01,KV,154489,01/01/2022,01/02/2022,01/03/2022,39195,35,male,15517,7,hatchback,Mercedes-Benz,A200,103000
2022-01,2022-01,KV,155083,01/03/2022,01/03/2022,01/04/2022,39195,35,male,15517,7,hatchback,Mercedes-Benz,A200,103000
2022-01,2022-01,KV,155981,01/05/2022,01/05/2022,01/05/2022,39195,35,male,15517,7,hatchback,Mercedes-Benz,A200,103000
2022-01,2022-01,KV,156565,01/06/2022,01/06/2022,01/07/2022,39195,35,male,15517,7,hatchback,Mercedes-Benz,A200,103000
2022-01,2022-01,KV,157154,01/07/2022,01/08/2022,01/08/2022,39195,35,male,15517,7,hatchback,Mercedes-Benz,A200,103000
2022-01,2022-01,KV,157442,01/08/2022,01/08/2022,01/09/2022,39195,35,male,15517,7,hatchback,Mercedes-Benz,A200,103000
2022-01,2022-01,KV,157867,01/09/2022,01/09/2022,01/10/2022,39195,35,male,15517,7,hatchback,Mercedes-Benz,A200,103000
2022-02,2022-01,KV,158472,01/10/2022,01/10/2022,01/11/2022,39195,35,male,15517,7,hatchback,Mercedes-Benz,A200,103000
2022-02,2022-01,KV,158947,01/11/2022,01/11/2022,01/12/2022,39195,35,male,15517,7,hatchback,Mercedes-Benz,A200,103000
2022-25,2022-06,KV,270771,6/26/2022 20:34:43,07/02/2022,07/03/2022,39255,36,female,34273,4,sedan,Perodua,AXIA,25000
2022-14,2022-04,KV,209523,04/08/2022,04/09/2022,04/10/2022,39255,36,female,29528,4,hatchback,Perodua,AXIA,28000
2022-08,2022-02,KV,181569,2/23/2022 16:57:16,03/03/2022,03/06/2022,39255,36,female,20046,8,sedan,Perodua,AXIA,18000
2022-22,2022-06,KV,256038,06/05/2022,06/11/2022,06/12/2022,39822,27,male,30728,2,suv,Perodua,ATIVA,76000
2022-11,2022-03,KK,195088,3/17/2022 14:19:47,3/27/2022 20:00:00,3/28/2022 20:00:00,40039,28,male,15397,4,mpv,Nissan,URVAN,93000
2022-15,2022-04,KV,211551,04/11/2022,04/11/2022,04/12/2022,40797,47,male,27513,7,sedan,Nissan,ALMERA,37000
2022-14,2022-04,PGI,211008,04/10/2022,05/01/2022,05/05/2022,41120,38,male,14675,4,mpv,Perodua,ARUZ,55000
2022-19,2022-05,JB,237238,5/13/2022 11:20:07,5/16/2022 15:30:00,5/19/2022 15:30:00,41351,36,female,27289,9,mpv,Toyota,WISH,63000
2022-01,2022-01,KV,156509,01/06/2022,01/07/2022,01/09/2022,42331,28,male,26582,10,suv,Mazda,CX5,64800
2022-02,2022-01,KV,161199,1/15/2022 20:16:26,1/16/2022 9:00:00,1/17/2022 8:30:00,42331,28,male,25413,3,sedan,Perodua,BEZZA,29500
2022-07,2022-02,KV,178315,2/17/2022 6:11:00,2/19/2022 12:00:00,2/25/2022 19:30:00,42835,41,male,16201,13,sedan,Perodua,MYVI,14000
2022-25,2022-06,KV,270533,6/26/2022 12:56:51,07/08/2022,7/13/2022 20:00:00,43150,45,male,31947,10,mpv,Proton,EXORA,31000
2022-04,2022-01,KV,168197,1/28/2022 16:56:15,1/29/2022 9:00:00,02/01/2022,43150,45,male,19277,6,mpv,Nissan,SERENA,70000
2022-16,2022-04,KV,221241,4/23/2022 0:39:39,05/01/2022,05/07/2022,43150,45,male,18950,9,mpv,Toyota,INNOVA,44000
2022-19,2022-05,JB,235376,05/11/2022,5/14/2022 6:00:00,5/14/2022 23:30:00,43232,26,male,32806,8,sedan,Toyota,VIOS,32900
2022-20,2022-05,JB,239999,5/16/2022 12:02:16,5/17/2022 6:00:00,5/17/2022 23:30:00,43232,26,male,32806,8,sedan,Toyota,VIOS,32900
2022-20,2022-05,JB,241371,5/17/2022 22:54:44,5/18/2022 6:00:00,5/18/2022 23:30:00,43232,26,male,32806,8,sedan,Toyota,VIOS,32900
2022-26,2022-06,KV,272560,6/29/2022 11:36:24,07/02/2022,07/04/2022,43577,22,male,30964,6,sedan,Perodua,ALZA,30500
2022-25,2022-06,KV,266268,6/20/2022 15:49:33,07/01/2022,07/04/2022,44992,51,,13746,6,sedan,Proton,SAGA,10000
2022-10,2022-03,PGI,189457,03/08/2022,03/11/2022,03/12/2022,45008,39,male,22917,3,hatchback,Perodua,AXIA,27000
2022-12,2022-03,PGI,198871,3/23/2022 14:05:28,3/24/2022 19:30:00,3/25/2022 19:30:00,45008,39,male,22917,3,hatchback,Perodua,AXIA,27000
2022-14,2022-04,PGI,209442,04/08/2022,04/10/2022,04/11/2022,45008,39,male,22917,3,hatchback,Perodua,AXIA,27000
2022-15,2022-04,PGI,215655,4/16/2022 18:27:13,4/17/2022 19:30:00,4/18/2022 19:30:00,45008,39,male,22917,3,hatchback,Perodua,AXIA,27000
2022-20,2022-05,PGI,241249,5/17/2022 20:12:07,5/19/2022 18:30:00,5/20/2022 18:30:00,45008,39,male,27820,6,hatchback,Perodua,AXIA,21000
2022-18,2022-05,PGI,233093,05/08/2022,05/09/2022,05/10/2022,45008,39,male,27150,9,hatchback,Perodua,AXIA,10000
2022-09,2022-03,PGI,185739,03/02/2022,03/02/2022,03/03/2022,45008,39,male,24531,10,hatchback,Perodua,MYVI,18300
2022-01,2022-01,PGI,156495,01/06/2022,01/06/2022,01/07/2022,45008,39,male,7121,7,sedan,Perodua,BEZZA,25800
2022-07,2022-02,PGI,177079,2/14/2022 11:14:13,2/16/2022 21:30:00,2/17/2022 21:00:00,45008,39,male,22940,3,hatchback,Perodua,AXIA,27000
2022-03,2022-01,KV,165083,1/22/2022 21:05:50,1/24/2022 9:00:00,1/25/2022 9:00:00,46536,26,female,17264,5,sedan,Toyota,COROLLA 1.8,80000
2022-02,2022-01,KV,160109,1/13/2022 21:22:54,1/18/2022 9:00:00,1/19/2022 9:00:00,46536,26,female,27121,8,suv,Kia,SPORTAGE,60000
2022-22,2022-06,KV,254248,06/03/2022,06/04/2022,06/05/2022,46536,26,female,1054,4,hatchback,Peugeot,308,93000
2022-20,2022-05,KV,242145,5/18/2022 22:18:12,5/22/2022 9:30:00,5/23/2022 9:30:00,46550,38,male,30908,10,sedan,Toyota,CAMRY,63000
2022-11,2022-03,KV,196996,3/20/2022 12:49:28,3/21/2022 9:00:00,3/23/2022 9:00:00,46645,42,male,29944,7,hatchback,Perodua,MYVI,28000
2022-11,2022-03,KV,197254,3/20/2022 21:22:51,3/23/2022 13:00:00,3/24/2022 9:00:00,46645,42,male,29944,7,hatchback,Perodua,MYVI,28000
2022-15,2022-04,KV,214574,4/15/2022 13:15:41,4/21/2022 9:00:00,4/25/2022 9:00:00,46645,42,male,29944,7,hatchback,Perodua,MYVI,28000
2022-21,2022-05,KV,250611,5/29/2022 19:08:49,5/31/2022 9:00:00,06/01/2022,46645,42,male,29944,7,hatchback,Perodua,MYVI,28000
2022-12,2022-03,KV,199657,3/24/2022 15:59:17,3/25/2022 11:00:00,3/26/2022 11:00:00,46645,42,male,22046,9,hatchback,Perodua,MYVI,19000
2022-20,2022-05,KK,243279,5/20/2022 11:30:45,5/23/2022 11:30:00,5/24/2022 11:30:00,48351,22,male,2496,5,sedan,Perodua,BEZZA,31000
2022-19,2022-05,KK,233990,05/09/2022,5/14/2022 13:30:00,5/16/2022 13:30:00,48351,22,male,3690,3,sedan,Perodua,BEZZA,38000
2022-11,2022-03,KV,192957,3/14/2022 8:48:26,3/14/2022 12:00:00,3/15/2022 23:30:00,49024,26,male,23899,8,sedan,Perodua,AXIA,18000
2022-06,2022-02,KV,175767,02/11/2022,02/11/2022,2/13/2022 23:30:00,49024,26,male,6959,6,sedan,Perodua,BEZZA,29000
2022-10,2022-03,KV,191948,03/12/2022,03/12/2022,03/12/2022,49024,26,male,10752,4,sedan,Perodua,BEZZA,28000
2022-16,2022-04,PGI,220762,4/22/2022 16:59:15,4/25/2022 11:30:00,4/27/2022 18:30:00,49359,36,female,30784,9,sedan,Honda,CITY,28300
2022-19,2022-05,KV,235297,05/10/2022,5/24/2022 16:00:00,5/26/2022 16:00:00,49569,28,male,21996,5,hatchback,Perodua,AXIA,24600
2022-24,2022-06,KV,263431,6/16/2022 14:20:42,07/09/2022,07/10/2022,49969,25,male,13813,9,sedan,Volkswagen,POLO,21000
2022-15,2022-04,KV,212626,04/12/2022,05/05/2022,05/08/2022,50303,43,male,25019,10,sedan,BMW,5 251,5000
2022-23,2022-06,KV,259410,06/10/2022,6/18/2022 12:00:00,6/19/2022 12:00:00,50423,23,male,34902,7,sedan,Honda,CITY,40000
2022-01,2022-01,PGI,155216,01/03/2022,01/06/2022,01/07/2022,50621,32,female,22917,3,hatchback,Perodua,AXIA,27000
