booking_id,member_id,gross_revenue,net_revenue,rental_fee,SCDW_fee,delivery_fee,coupon_code
195015,480372,345,245,345,0,0,TSHP100A
195018,922165,84,84,64,0,20,Z - No Promo Used
195019,802749,110,100.5,95,0,15,DRIVEON10
195023,803844,230,200,200,0,30,DRIVEON15
195056,944534,134,134,119,0,15,Z - No Promo Used
195057,186799,320,260,300,0,20,DRIVEON20
195062,37884,120,110,100,0,20,DRIVEON10
195066,108656,440,320,420,0,20,FAMTIME30
195069,50723,102,102,87,0,15,Z - No Promo Used
195071,31695,95,86.5,85,0,10,DRIVEON10
195080,896565,327.5,231.5,320,0,7.5,JOMTREVO30
195088,40039,325,263,310,0,15,DRIVEON20
195090,934302,212.5,152.5,200,0,12.5,JOMTREVO30
195091,72564,300,150,300,0,0,JOMTREVO50
195094,155351,189,189,174,0,15,Z - No Promo Used
195096,704363,105,105,90,0,15,Z - No Promo Used
195098,171860,265,214,255,0,10,DRIVEON20
195105,395646,363,363,348,0,15,Z - No Promo Used
195107,466586,119,107.1,119,0,0,DRIVEON10
195112,883257,400,200,400,0,0,JOMTREVO50
195117,23605,220,220,210,0,10,Z - No Promo Used
195123,954077,128,64,128,0,0,JOMTREVO50
195131,952667,305,160,290,0,15,JOMTREVO50
195132,99978,430,430,400,0,30,Z - No Promo Used
195151,928480,124,124,109,0,15,Z - No Promo Used
195152,856822,155,105,140,0,15,FRIENDSHIP50
195153,151289,367.5,367.5,360,0,7.5,Z - No Promo Used
195155,949788,330,165,330,0,0,JOMTREVO50
195156,952980,495,352.5,475,0,20,JOMTREVO30
195166,948567,240,168,240,0,0,JOMTREVO30
195181,81298,92.5,84,85,0,7.5,DRIVEON10
195185,67067,109,109,99,0,10,Z - No Promo Used
195188,451826,519,519,504,0,15,Z - No Promo Used
195189,942809,430,230,420,0,10,JOMTREVO50
195192,40513,1890,1740,1890,0,0,DRIVEON20
195196,209632,1255,1255,1240,0,15,Z - No Promo Used
195197,496232,169,145.9,154,0,15,DRIVEON15
195205,928073,400,205,390,0,10,JOMTREVO50
195208,862861,306,217.2,296,0,10,PTREVO30
195214,14169,586,586,556,0,30,Z - No Promo Used
195218,675855,95,87.5,75,0,20,DRIVEON10
195220,879619,205,205,195,0,10,Z - No Promo Used
195224,945642,140,75,130,0,10,JOMTREVO50
195225,85847,117.5,86,105,0,12.5,JOMTREVO30
195233,640071,610,460,600,0,10,JOMTREVO30
195238,682285,313,247.44,298,0,15,FAMTIME22
195240,80390,280,225,250,0,30,FAMTIME22
195242,744997,250,197.2,240,0,10,FAMTIME22
195252,911981,95,69.5,85,0,10,JOMTREVO30
195254,952382,270,140,260,0,10,JOMTREVO50
195265,953512,410,210,400,0,10,JOMTREVO50
195269,954038,397,203.5,387,0,10,JOMTREVO50
195278,203352,109,109,109,0,0,Z - No Promo Used
195280,15282,327,227,312,0,15,TSHP100A
195283,736976,150,80,140,0,10,JOMTREVO50
195288,42448,711,711,696,0,15,Z - No Promo Used
195291,807641,406,406,396,0,10,Z - No Promo Used
195293,949183,133,66.5,133,0,0,JOMTREVO50
195301,565939,258.5,184.7,246,0,12.5,JOMTREVO30
195308,910154,665,465,650,0,15,JOMTREVO50
195324,443184,88,80.2,78,0,10,DRIVEON10
195334,947185,450,250,450,0,0,JOMTREVO50
195339,725542,116,86,101,0,15,TLAZ30
195364,919821,368,189,358,0,10,JOMTREVO50
195367,177085,235,202,220,0,15,DRIVEON15
195368,105951,230,200,200,0,30,DRIVEON15
195373,405524,1365,1165,1350,0,15,JOMTREVO50
195382,954627,315,165,300,0,15,JOMTREVO50
195383,911261,208,178.3,198,0,10,DRIVEON15
195384,759546,100,91.5,85,0,15,DRIVEON10
195387,526161,370.5,370.5,330,33,7.5,Z - No Promo Used
195390,91292,350,284,330,0,20,DRIVEON20
195404,903764,150,150,150,0,0,Z - No Promo Used
195405,411037,125,75,115,0,10,FRIENDSHIP50
195407,952121,386,198,376,0,10,JOMTREVO50
195408,950763,220,160,200,20,0,JOMTREVO30
195410,885015,115,104.5,105,0,10,DRIVEON10
195417,551321,150,150,150,0,0,Z - No Promo Used
195419,177381,145,131.5,135,0,10,DRIVEON10
195423,37884,120,110,100,0,20,DRIVEON10
195434,334883,1170,1170,1155,0,15,Z - No Promo Used
195442,860817,67.5,17.5,60,0,7.5,FRIENDSHIP50
195444,102903,156,140.4,156,0,0,DRIVEON10
195445,955362,110,80,100,0,10,JOMTREVO30
195448,567462,500,340,500,0,0,FAMTIME40
195453,955400,760,560,750,0,10,JOMTREVO50
195456,457568,135,70,130,0,5,JOMTREVO50
195458,954728,330,235.5,315,0,15,JOMTREVO30
195462,906896,200,143,190,0,10,JOMTREVO30
195465,955297,265,135,260,0,5,JOMTREVO50
195470,59867,271,218.8,261,0,10,DRIVEON20
195476,899519,509,349,499,0,10,FAMTIME40
195480,948186,280,199,270,0,10,JOMTREVO30
195486,677881,220,220,220,0,0,Z - No Promo Used
195491,892156,599,399,599,0,0,JOMTREVO50
195499,938647,315,225,300,0,15,JOMTREVO30
195509,921496,178,178,178,0,0,Z - No Promo Used
195511,173510,170,170,160,0,10,Z - No Promo Used
195514,955581,190,136,180,0,10,JOMTREVO30
195515,949382,490,290,480,0,10,JOMTREVO50
195521,68184,85,85,75,0,10,Z - No Promo Used
195522,601638,88,64.6,78,0,10,JOMTREVO30
195534,189150,187,163.45,157,0,30,DRIVEON15
195539,53494,89,89,89,0,0,Z - No Promo Used
195541,864519,237.5,186.9,230,0,7.5,FAMTIME22
195545,877468,160,85,150,0,10,JOMTREVO50
195547,72115,108,108,98,0,10,Z - No Promo Used
195554,492974,85,78,70,0,15,DRIVEON10
195555,947514,1410,1260,1400,0,10,JOMTREVO30
195557,344351,240,130,220,0,20,JOMTREVO50
195558,918204,300,150,300,0,0,JOMTREVO50
195560,788538,130,94,120,0,10,JOMTREVO30
195572,932570,350,248,340,0,10,JOMTREVO30
195574,955542,650.5,450.5,638,0,12.5,JOMTREVO50
195577,248942,465,265,460,0,5,JOMTREVO50
195589,61552,666.25,666.25,656.25,0,10,Z - No Promo Used
195598,139957,995,995,990,0,5,Z - No Promo Used
195601,66386,305,305,290,0,15,Z - No Promo Used
195604,941688,270,195,250,0,20,JOMTREVO30
195606,59396,160,160,150,0,10,Z - No Promo Used
195611,191192,140,140,130,0,10,Z - No Promo Used
195612,940036,120,88.5,105,0,15,JOMTREVO30
195615,94347,207,207,192,0,15,Z - No Promo Used
195616,400046,230,164,220,0,10,JOMTREVO30
195618,256794,130,94,120,0,10,JOMTREVO30
195620,640902,525,525,525,0,0,Z - No Promo Used
195622,810954,430,367,420,0,10,DRIVEON15
195623,955278,200,110,180,0,20,JOMTREVO50
195630,912123,465,265,450,0,15,JOMTREVO50
195642,749182,170,170,160,0,10,Z - No Promo Used
195647,765544,605,455,595,0,10,JOMTREVO30
195658,325019,120,109,110,0,10,DRIVEON10
195677,373212,707.5,567.5,700,0,7.5,DRIVEON20
195678,508696,400,200,400,0,0,JOMTREVO50
195679,929946,722.5,672.5,700,0,22.5,FRIENDSHIP50
195682,102360,158,158,158,0,0,Z - No Promo Used
195683,369994,459,259,444,0,15,JOMTREVO50
195687,913243,145,77.5,135,0,10,JOMTREVO50
195688,927572,138,74,128,0,10,JOMTREVO50
195692,900549,150,150,150,0,0,Z - No Promo Used
195693,924220,510,360,500,0,10,JOMTREVO30
195695,697,88,13,73,0,15,TSHPE75
195697,28250,613,493.4,598,0,15,DRIVEON20
195700,955643,178,127.6,168,0,10,JOMTREVO30
195702,359833,181,156.1,166,0,15,DRIVEON15
195704,631315,680,480,660,0,20,JOMTREVO50
195720,755462,255,132.5,245,0,10,JOMTREVO50
195728,322452,145,145,135,0,10,Z - No Promo Used
195729,879335,305,155,300,0,5,JOMTREVO50
195732,378223,95,95,85,0,10,Z - No Promo Used
195737,218557,76,69.4,66,0,10,DRIVEON10
195739,545165,710,460,700,0,10,TSHP40
195742,945711,450,318,440,0,10,JOMTREVO30
195743,455043,130,65,130,0,0,JOMTREVO50
195758,921522,427,227,417,0,10,JOMTREVO50
195767,646198,313,313,298,0,15,Z - No Promo Used
195776,88928,120,109,110,0,10,DRIVEON10
195777,839668,397,397,387,0,10,Z - No Promo Used
195778,950515,160,85,150,0,10,JOMTREVO50
195781,636527,130,130,110,0,20,Z - No Promo Used
195790,334405,195,105,180,0,15,JOMTREVO50
195792,645825,265,188.5,255,0,10,JOMTREVO30
195793,946002,205,148,190,0,15,JOMTREVO30
195794,144791,714,574.2,699,0,15,DRIVEON20
195797,882734,1000,800,900,90,10,JOMTREVO50
195798,23573,95,87,80,0,15,DRIVEON10
195800,163788,220,188.5,210,0,10,DRIVEON15
195807,757862,415,215,405,0,10,JOMTREVO50
195826,942383,635,635,630,0,5,Z - No Promo Used
195835,367683,605,367,595,0,10,TLAZ2DB
195843,957695,430,230,420,0,10,JOMTREVO50
195847,3491,500,404,480,0,20,DRIVEON20
195848,875772,400,200,400,0,0,JOMTREVO50
195849,955677,303,216.6,288,0,15,JOMTREVO30
195851,419802,455,255,440,0,15,JOMTREVO50
195854,921650,250,135,230,0,20,JOMTREVO50
195856,20013,305,248,285,0,20,DRIVEON20
195857,698089,120,109,110,0,10,DRIVEON10
195858,938405,139,101.8,124,0,15,JOMTREVO30
195861,726097,120.5,120.5,108,0,12.5,Z - No Promo Used
195863,477555,213,159,180,18,15,BIGPAY30
195864,957072,290,150,280,0,10,JOMTREVO50
195871,921178,714,554,699,0,15,FAMTIME40
195877,953301,149,84.5,129,0,20,JOMTREVO50
195889,616476,115,105,100,0,15,DRIVEON10
195890,927830,143,79,128,0,15,JOMTREVO50
195893,716931,167.5,167.5,150,0,17.5,Z - No Promo Used
195894,605454,610,460,600,0,10,JOMTREVO30
195897,957371,365,190,350,0,15,JOMTREVO50
195904,48952,1365,1245,1350,0,15,FAMTIME30
195907,957768,455,255,450,0,5,JOMTREVO50
195910,153997,335,175,320,0,15,JOMTREVO50
195920,589227,315,315,300,0,15,Z - No Promo Used
195929,615623,200,110,180,0,20,JOMTREVO50
195930,2575,729,589.2,699,0,30,DRIVEON20
195931,575164,405,210,390,0,15,JOMTREVO50
195935,289740,60,60,60,0,0,Z - No Promo Used
195937,20745,200,200,200,0,0,Z - No Promo Used
195938,951070,410,290,400,0,10,JOMTREVO30
195943,295437,570,570,570,0,0,Z - No Promo Used
195945,22267,175,151,160,0,15,DRIVEON15
195948,759624,178,178,178,0,0,Z - No Promo Used
195950,106533,285,150,270,0,15,JOMTREVO50
195960,10957,200,200,190,0,10,Z - No Promo Used
195975,834710,90,90,80,0,10,Z - No Promo Used
195978,35839,230,198.5,210,0,20,DRIVEON15
195989,703983,200,200,170,0,30,Z - No Promo Used
195992,703983,97,97,67,0,30,Z - No Promo Used
195998,233188,170,144.5,170,0,0,DRIVEON15
196011,167050,230,230,230,0,0,Z - No Promo Used
196016,955319,1020,820,1005,0,15,JOMTREVO50
196018,574920,376,300.8,376,0,0,DRIVEON20
196020,312913,210,180,200,0,10,DRIVEON15
196022,87226,711,591,696,0,15,FAMTIME30
196023,349357,520,320,500,0,20,JOMTREVO50
196027,944050,120,88.5,105,0,15,JOMTREVO30
196036,956939,230,167,210,0,20,JOMTREVO30
196037,19215,700,700,700,0,0,Z - No Promo Used
196046,498207,315,249,300,0,15,FAMTIME22
196054,903764,150,150,150,0,0,Z - No Promo Used
196055,781552,580,466,570,0,10,DRIVEON20
196060,544470,399,311.22,399,0,0,FAMTIME22
196061,367728,85,85,85,0,0,Z - No Promo Used
196063,937008,195,97.5,195,0,0,JOMTREVO50
196066,832460,745,625,735,0,10,FAMTIME30
196073,888550,135,96,130,0,5,JOMTREVO30
196077,30644,310,250,300,0,10,DRIVEON20
196078,846796,470,270,450,0,20,JOMTREVO50
196081,457532,397.5,202.5,390,0,7.5,JOMTREVO50
196083,677881,220,220,220,0,0,Z - No Promo Used
196085,223194,340,230,330,0,10,TLAZ1DB
196089,74276,265,214,255,0,10,DRIVEON20
196091,916185,118,118,118,0,0,Z - No Promo Used
196097,853762,190,136,180,0,10,JOMTREVO30
196106,29254,100,76,80,0,20,PTREVO30
196107,373950,125,113.5,115,0,10,DRIVEON10
196108,853762,130,118,120,0,10,DRIVEON10
196124,47326,175,160.5,145,0,30,DRIVEON10
196127,551321,300,300,300,0,0,Z - No Promo Used
196141,955172,315,165,300,0,15,JOMTREVO50
196143,274328,163.5,140.1,156,0,7.5,DRIVEON15
196151,524827,870,670,860,0,10,JOMTREVO50
196153,954448,493,346.6,488,0,5,JOMTREVO30
196154,930189,310,165,290,0,20,JOMTREVO50
196157,143541,410,254,390,0,20,FAMTIME40
196158,164958,145,145,130,0,15,Z - No Promo Used
196160,695008,575,575,555,0,20,Z - No Promo Used
196162,946405,179,97,164,0,15,JOMTREVO50
196163,677881,220,220,220,0,0,Z - No Promo Used
196167,295230,340,275,325,0,15,DRIVEON20
196169,77690,340,241,330,0,10,FAMTIME30
196170,941307,343,179,328,0,15,JOMTREVO50
196174,414347,371.25,371.25,341.25,0,30,Z - No Promo Used
196176,954572,850,650,840,0,10,JOMTREVO50
196182,810654,385,200,370,0,15,JOMTREVO50
196185,636527,120,120,110,0,10,Z - No Promo Used
196211,956039,1690,1490,1680,0,10,JOMTREVO50
196216,217197,245,245,230,0,15,Z - No Promo Used
196217,398450,185,131,180,0,5,JOMTREVO30
196218,958935,100,73,90,0,10,JOMTREVO30
196225,187489,347,238,327,0,20,FAMTIME1DAY
196229,876060,101,101,101,0,0,Z - No Promo Used
196235,272972,100,91.5,85,0,15,DRIVEON10
196237,327686,270,220,250,0,20,DRIVEON20
196246,370999,627.5,503.5,620,0,7.5,DRIVEON20
196255,805886,495,335,480,0,15,FAMTIME40
196257,805886,487.5,391.5,480,0,7.5,DRIVEON20
196263,730748,248,182.6,218,0,30,THANK30YOU
196267,388125,420,339,405,0,15,DRIVEON20
196268,716324,307.5,307.5,300,0,7.5,Z - No Promo Used
196279,865009,120,87,110,0,10,JOMTREVO30
196280,82783,85,77.5,75,0,10,DRIVEON10
196281,959348,660,460,650,0,10,JOMTREVO50
196291,831154,481,281,471,0,10,JOMTREVO50
196292,957888,242,128.5,227,0,15,JOMTREVO50
196293,865766,310,162.5,295,0,15,JOMTREVO50
196299,64659,272.5,237.1,236,24,12.5,DRIVEON15
196303,64659,130.5,118.7,118,0,12.5,DRIVEON10
196309,590938,160,85,150,0,10,JOMTREVO50
196313,82596,95,95,80,0,15,Z - No Promo Used
196316,958553,486,286,471,0,15,JOMTREVO50
196317,70043,330,330,330,0,0,Z - No Promo Used
196321,684929,130,119,110,0,20,DRIVEON10
196332,421904,134,134,119,0,15,Z - No Promo Used
196338,185590,340,340,330,0,10,Z - No Promo Used
196339,574627,220,154,220,0,0,JOMTREVO30
196344,90604,260,260,250,0,10,Z - No Promo Used
196347,917824,410,290,400,0,10,JOMTREVO30
196351,906207,245,173,240,0,5,JOMTREVO30
196352,749222,106,106,96,0,10,Z - No Promo Used
196359,740415,280,145,270,0,10,JOMTREVO50
196360,958474,305,155,300,0,5,JOMTREVO50
196377,73252,340,280,300,30,10,DRIVEON20
196381,946134,310,160,300,0,10,JOMTREVO50
196389,938853,360,292,340,0,20,DRIVEON20
196398,737704,160,160,150,0,10,Z - No Promo Used
196408,76400,129,129,119,0,10,Z - No Promo Used
196410,934436,235,169,220,0,15,JOMTREVO30
196415,271452,104,95.1,89,0,15,DRIVEON10
196418,960617,566,366,556,0,10,JOMTREVO50
196429,177814,577.5,577.5,577.5,0,0,Z - No Promo Used
196431,948115,540,390,525,0,15,JOMTREVO30
196433,947335,85,62.5,75,0,10,JOMTREVO30
196436,813163,630,430,620,0,10,JOMTREVO50
196437,58055,245,245,240,0,5,Z - No Promo Used
196445,358928,110,101,90,0,20,DRIVEON10
196451,813706,210,110,200,0,10,JOMTREVO50
196453,645468,382.75,382.75,372.75,0,10,Z - No Promo Used
196464,176936,490,394,480,0,10,DRIVEON20
196465,114676,135,123,120,0,15,DRIVEON10
196469,509071,167,117,157,0,10,FYTREVO50
196475,240896,183,129.6,178,0,5,JOMTREVO30
196477,104727,253,253,238,0,15,Z - No Promo Used
196491,557853,296,148,296,0,0,JOMTREVO50
196500,40181,459,459,444,0,15,Z - No Promo Used
196504,38343,227.5,177.5,210,0,17.5,FYTREVO50
196514,744978,843,643,828,0,15,JOMTREVO50
196527,675031,72.5,72.5,65,0,7.5,Z - No Promo Used
196540,79025,300,205,285,0,15,FAMTIME1DAY
196544,726097,77.5,71,65,0,12.5,DRIVEON10
196549,64864,208,208,198,0,10,Z - No Promo Used
196553,850806,111.5,111.5,99,0,12.5,Z - No Promo Used
196554,262404,455,335,440,0,15,FAMTIME30
196556,933933,555,555,540,0,15,Z - No Promo Used
196559,707191,165.5,165.5,148,0,17.5,Z - No Promo Used
196563,920311,445,245,435,0,10,JOMTREVO50
196564,941688,374.5,303.1,357,0,17.5,DRIVEON20
196565,824519,155,82.5,145,0,10,JOMTREVO50
196571,72115,475,383,460,0,15,DRIVEON20
196574,958042,295,211,280,0,15,JOMTREVO30
196579,960658,180,126,180,0,0,JOMTREVO30
196581,225744,254,218.9,234,0,20,DRIVEON15
196594,950779,378,189,378,0,0,JOMTREVO50
196601,23558,314,314,299,0,15,Z - No Promo Used
196608,44014,460,460,450,0,10,Z - No Promo Used
196609,337754,310,250,300,0,10,DRIVEON20
196612,924700,195,105,180,0,15,JOMTREVO50
196621,289740,60,60,60,0,0,Z - No Promo Used
196624,870691,100,73,90,0,10,JOMTREVO30
196630,957552,440,440,420,0,20,Z - No Promo Used
196637,38348,667.5,667.5,600,60,7.5,Z - No Promo Used
196642,379873,260,225.5,230,0,30,DRIVEON15
196656,855520,222.5,115,215,0,7.5,JOMTREVO50
196670,203352,99,99,99,0,0,Z - No Promo Used
196672,138802,165,165,165,0,0,Z - No Promo Used
196690,72115,125,113.5,115,0,10,DRIVEON10
196691,962029,140,98,140,0,0,JOMTREVO30
196700,40165,660,532,640,0,20,DRIVEON20
196707,703345,132.5,120.5,120,0,12.5,DRIVEON10
196708,808327,265,140,250,0,15,JOMTREVO50
196711,888587,490,346,480,0,10,JOMTREVO30
196723,382932,90,82,80,0,10,DRIVEON10
196728,534332,182.5,157,170,0,12.5,DRIVEON15
196739,961200,180,129,170,0,10,JOMTREVO30
196748,961944,220,157,210,0,10,JOMTREVO30
196765,594435,227.5,194.5,220,0,7.5,DRIVEON15
196766,953693,94,70.3,79,0,15,JOMTREVO30
196769,430,75,75,75,0,0,Z - No Promo Used
196775,903764,150,150,150,0,0,Z - No Promo Used
196777,397214,105,96,90,0,15,DRIVEON10
196778,515226,809,609,799,0,10,JOMTREVO50
196795,737113,290,232,290,0,0,DRIVEON20
196796,18728,360,270,300,30,30,THANK30YOU
196804,168537,227.5,194.5,220,0,7.5,DRIVEON15
196810,961613,340,175,330,0,10,JOMTREVO50
196811,440299,365,260,350,0,15,JOMTREVO30
196812,581691,110,110,100,0,10,Z - No Promo Used
196813,165426,159,144.1,149,0,10,DRIVEON10
196814,919668,480,280,480,0,0,JOMTREVO50
196819,922165,115,115,95,0,20,Z - No Promo Used
196828,961394,135,99,120,0,15,JOMTREVO30
196836,551303,165,90,150,0,15,JOMTREVO50
196843,949324,580,430,550,0,30,JOMTREVO30
196851,176612,165,165,150,0,15,Z - No Promo Used
196854,490924,175,149.5,170,0,5,DRIVEON15
196855,963232,140,75,130,0,10,JOMTREVO50
196856,54726,816.5,616.5,799,0,17.5,JOMTREVO50
196868,515597,110,81.5,95,0,15,JOMTREVO30
196875,693016,165,142.5,150,0,15,DRIVEON15
196882,158648,435,315,425,0,10,FAMTIME30
196886,666473,340,170,340,0,0,JOMTREVO50
196894,882513,290,206,280,0,10,JOMTREVO30
196899,85528,131,131,110,11,10,Z - No Promo Used
196901,956255,80,59,70,0,10,JOMTREVO30
196906,962077,800,650,800,0,0,JOMTREVO30
196910,950515,147,134.3,127,0,20,DRIVEON10
196920,671895,330,330,300,0,30,Z - No Promo Used
196921,47326,160,160,145,0,15,Z - No Promo Used
196923,722867,393.75,393.75,393.75,0,0,Z - No Promo Used
196924,46230,229,229,219,0,10,Z - No Promo Used
196927,671399,135,135,135,0,0,Z - No Promo Used
196929,286950,245,173,240,0,5,JOMTREVO30
196932,962493,245,173,240,0,5,JOMTREVO30
196938,945920,550,350,540,0,10,JOMTREVO50
196939,486892,85,78,70,0,15,DRIVEON10
196945,634209,97,97,77,0,20,Z - No Promo Used
196951,103688,304,304,294,0,10,Z - No Promo Used
196968,545515,310,160,300,0,10,JOMTREVO50
196969,915203,385,328.75,375,0,10,DRIVEON15
196970,182008,160,146,140,0,20,DRIVEON10
196973,963300,235,122.5,225,0,10,JOMTREVO50
196975,733571,95,95,85,0,10,Z - No Promo Used
196989,810407,80,80,70,0,10,Z - No Promo Used
196990,964125,250,125,250,0,0,JOMTREVO50
196996,46645,266,266,256,0,10,Z - No Promo Used
196999,245837,495,375,480,0,15,FAMTIME30
197001,961738,345,246,330,0,15,JOMTREVO30
197002,962216,214.5,152.4,207,0,7.5,JOMTREVO30
197003,945149,310,310,300,0,10,Z - No Promo Used
197006,85909,115,115,110,0,5,Z - No Promo Used
197017,955542,643,643,638,0,5,Z - No Promo Used
197018,757668,115,115,105,0,10,Z - No Promo Used
197021,962923,610,410,600,0,10,JOMTREVO50
197025,3400,558,450.4,538,0,20,DRIVEON20
197029,179818,670,538,660,0,10,DRIVEON20
197036,68184,190,190,170,0,20,Z - No Promo Used
197040,960361,330,170,320,0,10,JOMTREVO50
197049,869980,185,159.5,170,0,15,DRIVEON15
197058,879595,510,310,500,0,10,JOMTREVO50
197059,936619,345,175,340,0,5,JOMTREVO50
197072,88928,712,571.6,702,0,10,DRIVEON20
197074,929891,777,777,777,0,0,Z - No Promo Used
197078,936636,104,104,99,0,5,Z - No Promo Used
197079,260648,363,363,348,0,15,Z - No Promo Used
197080,947267,526,326,516,0,10,JOMTREVO50
197086,958889,82,61.9,67,0,15,JOMTREVO30
197087,260648,445.75,445.75,435.75,0,10,Z - No Promo Used
197102,87101,464,344,444,0,20,FAMTIME30
197103,964673,531,331,516,0,15,JOMTREVO50
197104,839660,424.5,424.5,409.5,0,15,Z - No Promo Used
197109,951779,305,160,290,0,15,JOMTREVO50
197110,88928,166,166,156,0,10,Z - No Promo Used
197112,964082,650,450,640,0,10,JOMTREVO50
197113,382865,245,173,240,0,5,JOMTREVO30
197116,819759,105,105,95,0,10,Z - No Promo Used
197118,457608,295,239,280,0,15,DRIVEON20
197119,964753,95,71,80,0,15,JOMTREVO30
197122,713181,215,185,200,0,15,DRIVEON15
197124,87226,368,263.6,348,0,20,FAMTIME30
197130,196110,130,95.5,115,0,15,BIGPAY30
197134,55527,570,370,560,0,10,JOMTREVO50
197137,855692,134,134,119,0,15,Z - No Promo Used
197143,954122,184,102,164,0,20,JOMTREVO50
197146,575328,441,353.8,436,0,5,DRIVEON20
197155,610170,615,415,600,0,15,JOMTREVO50
197167,803366,410,330,400,0,10,DRIVEON20
197182,905794,530,330,520,0,10,JOMTREVO50
197185,961522,759,559,744,0,15,JOMTREVO50
197193,209135,115,115,100,0,15,Z - No Promo Used
197196,68003,120,90,100,0,20,THANK30YOU
197201,912411,80,57.5,75,0,5,JOMTREVO30
197205,899285,885,685,875,0,10,JOMTREVO50
197207,60210,370,265,350,0,20,FAMTIME30
197208,269801,120,108,120,0,0,DRIVEON10
197212,569641,110,110,110,0,0,Z - No Promo Used
197214,398450,262.5,262.5,255,0,7.5,Z - No Promo Used
197216,958773,365,260,350,0,15,JOMTREVO30
197217,962688,300,155,290,0,10,JOMTREVO50
197222,950352,155,113,140,0,15,JOMTREVO30
197227,964473,450,318,440,0,10,JOMTREVO30
197233,742758,440,240,440,0,0,JOMTREVO50
197234,913151,130,130,120,0,10,Z - No Promo Used
197236,955829,195,141,180,0,15,JOMTREVO30
197238,12415,363,293.4,348,0,15,DRIVEON20
197239,508696,300,240,300,0,0,DRIVEON20
197245,952976,250,178,240,0,10,JOMTREVO30
197246,957257,125,87.5,125,0,0,JOMTREVO30
197252,920028,445,245,435,0,10,JOMTREVO50
197253,100506,1211,1061,1196,0,15,DRIVEON20
197254,46645,133,120.2,128,0,5,DRIVEON10
197263,930145,105,96,90,0,15,DRIVEON10
